Freq.	S21(v1)
5.69563806334648e+06	1.37494051492555e-23,-4.87881270738689e-21
5.71750136831655e+06	1.34369085284071e-23,-4.78623424692903e-21
5.73944859787925e+06	1.31315146081054e-23,-4.69541257963981e-21
5.76148007418793e+06	1.28330619435918e-23,-4.60631436655877e-21
5.78359612063259e+06	1.25413927600058e-23,-4.51890690144668e-21
5.80579706184458e+06	1.22563528689541e-23,-4.43315809877632e-21
5.82808322370137e+06	1.19777915869779e-23,-4.34903648195135e-21
5.85045493333136e+06	1.17055616558732e-23,-4.26651117174867e-21
5.87291251911867e+06	1.14395191648227e-23,-4.18555187498031e-21
5.89545631070794e+06	1.11795234742983e-23,-4.10612887337039e-21
5.91808663900921e+06	1.09254371416943e-23,-4.02821301264341e-21
5.94080383620273e+06	1.06771258486500e-23,-3.95177569181949e-21
5.96360823574386e+06	1.04344583300262e-23,-3.87678885271294e-21
5.98650017236799e+06	1.01973063044957e-23,-3.80322496963012e-21
6.00947998209539e+06	9.96554440671182e-24,-3.73105703926282e-21
6.03254800223621e+06	9.73905012101931e-24,-3.66025857077355e-21
6.05570457139537e+06	9.51770371667256e-24,-3.59080357606901e-21
6.07895002947760e+06	9.30138818452627e-24,-3.52266656025817e-21
6.10228471769235e+06	9.08998917516575e-24,-3.45582251229148e-21
6.12570897855887e+06	8.88339493844377e-24,-3.39024689577779e-21
6.14922315591118e+06	8.68149626439201e-24,-3.32591563997555e-21
6.17282759490317e+06	8.48418642547601e-24,-3.26280513095502e-21
6.19652264201361e+06	8.29136112016283e-24,-3.20089220292824e-21
6.22030864505129e+06	8.10291841777178e-24,-3.14015412974358e-21
6.24418595316009e+06	7.91875870457904e-24,-3.08056861654175e-21
6.26815491682411e+06	7.73878463114733e-24,-3.02211379157009e-21
6.29221588787282e+06	7.56290106085335e-24,-2.96476819815243e-21
6.31636921948625e+06	7.39101501958522e-24,-2.90851078681115e-21
6.34061526620012e+06	7.22303564658361e-24,-2.85332090753895e-21
6.36495438391108e+06	7.05887414640042e-24,-2.79917830221722e-21
6.38938692988193e+06	6.89844374194977e-24,-2.74606309717834e-21
6.41391326274685e+06	6.74165962862623e-24,-2.69395579590916e-21
6.43853374251670e+06	6.58843892946625e-24,-2.64283727189299e-21
6.46324873058425e+06	6.43870065132881e-24,-2.59268876158740e-21
6.48805858972954e+06	6.29236564207246e-24,-2.54349185753540e-21
6.51296368412516e+06	6.14935654870578e-24,-2.49522850160727e-21
6.53796437934163e+06	6.00959777648930e-24,-2.44788097837077e-21
6.56306104235272e+06	5.87301544896716e-24,-2.40143190858712e-21
6.58825404154092e+06	5.73953736890746e-24,-2.35586424283042e-21
6.61354374670274e+06	5.60909298013056e-24,-2.31116125522827e-21
6.63893052905423e+06	5.48161333020516e-24,-2.26730653732109e-21
6.66441476123638e+06	5.35703103399244e-24,-2.22428399203803e-21
6.68999681732060e+06	5.23528023801907e-24,-2.18207782778728e-21
6.71567707281421e+06	5.11629658565995e-24,-2.14067255265845e-21
6.74145590466596e+06	5.00001718311270e-24,-2.10005296873507e-21
6.76733369127156e+06	4.88638056614553e-24,-2.06020416651501e-21
6.79331081247921e+06	4.77532666760103e-24,-2.02111151943677e-21
6.81938764959523e+06	4.66679678563885e-24,-1.98276067850976e-21
6.84556458538961e+06	4.56073355270014e-24,-1.94513756704635e-21
6.87184200410163e+06	4.45708090517773e-24,-1.90822837549408e-21
6.89822029144553e+06	4.35578405377564e-24,-1.87201955636581e-21
6.92469983461614e+06	4.25678945454249e-24,-1.83649781926618e-21
6.95128102229460e+06	4.16004478056340e-24,-1.80165012601241e-21
6.97796424465403e+06	4.06549889429542e-24,-1.76746368584780e-21
7.00474989336526e+06	3.97310182053188e-24,-1.73392595074595e-21
7.03163836160260e+06	3.88280471998123e-24,-1.70102461080422e-21
7.05863004404961e+06	3.79455986344670e-24,-1.66874758972455e-21
7.08572533690487e+06	3.70832060659276e-24,-1.63708304038008e-21
7.11292463788782e+06	3.62404136528527e-24,-1.60601934046593e-21
7.14022834624457e+06	3.54167759149223e-24,-1.57554508823249e-21
7.16763686275381e+06	3.46118574973236e-24,-1.54564909829972e-21
7.19515058973263e+06	3.38252329405906e-24,-1.51632039755088e-21
7.22276993104247e+06	3.30564864556756e-24,-1.48754822110419e-21
7.25049529209504e+06	3.23052117041341e-24,-1.45932200836099e-21
7.27832707985825e+06	3.15710115833069e-24,-1.43163139912882e-21
7.30626570286221e+06	3.08534980163854e-24,-1.40446622981817e-21
7.33431157120522e+06	3.01522917472482e-24,-1.37781652971135e-21
7.36246509655977e+06	2.94670221399634e-24,-1.35167251730222e-21
7.39072669217861e+06	2.87973269828469e-24,-1.32602459670536e-21
7.41909677290080e+06	2.81428522969762e-24,-1.30086335413339e-21
7.44757575515781e+06	2.75032521490560e-24,-1.27617955444118e-21
7.47616405697961e+06	2.68781884685383e-24,-1.25196413773562e-21
7.50486209800084e+06	2.62673308689001e-24,-1.22820821604971e-21
7.53367029946695e+06	2.56703564729830e-24,-1.20490307007986e-21
7.56258908424036e+06	2.50869497423036e-24,-1.18204014598502e-21
7.59161887680673e+06	2.45168023102440e-24,-1.15961105224659e-21
7.62076010328112e+06	2.39596128190339e-24,-1.13760755658797e-21
7.65001319141430e+06	2.34150867604391e-24,-1.11602158295249e-21
7.67937857059899e+06	2.28829363200703e-24,-1.09484520853878e-21
7.70885667187620e+06	2.23628802252320e-24,-1.07407066089235e-21
7.73844792794150e+06	2.18546435962297e-24,-1.05369031505238e-21
7.76815277315144e+06	2.13579578010567e-24,-1.03369669075269e-21
7.79797164352989e+06	2.08725603133852e-24,-1.01408244967579e-21
7.82790497677443e+06	2.03981945737838e-24,-9.94840392759059e-22
7.85795321226280e+06	1.99346098540916e-24,-9.75963457552084e-22
7.88811679105932e+06	1.94815611248737e-24,-9.57444715624088e-22
7.91839615592141e+06	1.90388089258904e-24,-9.39277370020622e-22
7.94879175130603e+06	1.86061192395108e-24,-9.21454752768487e-22
7.97930402337626e+06	1.81832633670036e-24,-9.03970322428032e-22
8.00993342000780e+06	1.77700178076402e-24,-8.86817661691889e-22
8.04068039079560e+06	1.73661641405453e-24,-8.69990475029292e-22
8.07154538706039e+06	1.69714889092345e-24,-8.53482586375104e-22
8.10252886185538e+06	1.65857835087749e-24,-8.37287936862689e-22
8.13363126997284e+06	1.62088440755116e-24,-8.21400582599823e-22
8.16485306795082e+06	1.58404713793008e-24,-8.05814692486815e-22
8.19619471407984e+06	1.54804707181923e-24,-7.90524546076029e-22
8.22765666840963e+06	1.51286518155058e-24,-7.75524531472033e-22
8.25923939275584e+06	1.47848287192471e-24,-7.60809143271602e-22
8.29094335070687e+06	1.44488197038106e-24,-7.46372980542807e-22
8.32276900763064e+06	1.41204471739161e-24,-7.32210744842469e-22
8.35471683068145e+06	1.37995375707289e-24,-7.18317238271233e-22
8.38678728880681e+06	1.34859212801143e-24,-7.04687361565546e-22
8.41898085275433e+06	1.31794325429775e-24,-6.91316112225861e-22
8.45129799507864e+06	1.28799093676410e-24,-6.78198582680351e-22
8.48373919014833e+06	1.25871934442148e-24,-6.65329958483478e-22
8.51630491415287e+06	1.23011300609112e-24,-6.52705516548745e-22
8.54899564510968e+06	1.20215680222640e-24,-6.40320623414996e-22
8.58181186287107e+06	1.17483595692049e-24,-6.28170733545607e-22
8.61475404913131e+06	1.14813603009574e-24,-6.16251387659965e-22
8.64782268743373e+06	1.12204290987059e-24,-6.04558211096602e-22
8.68101826317777e+06	1.09654280509998e-24,-5.93086912207406e-22
8.71434126362612e+06	1.07162223808531e-24,-5.81833280782287e-22
8.74779217791192e+06	1.04726803745014e-24,-5.70793186503763e-22
8.78137149704585e+06	1.02346733117778e-24,-5.59962577430858e-22
8.81507971392341e+06	1.00020753980715e-24,-5.49337478511776e-22
8.84891732333213e+06	9.77476369783342e-25,-5.38913990124803e-22
8.88288482195884e+06	9.55261806959269e-25,-5.28688286646901e-22
8.91698270839693e+06	9.33552110245040e-25,-5.18656615049461e-22
8.95121148315373e+06	9.12335805401688e-25,-5.08815293520707e-22
8.98557164865778e+06	8.91601678975972e-25,-4.99160710114251e-22
9.02006370926628e+06	8.71338772373037e-25,-4.89689321423287e-22
9.05468817127243e+06	8.51536376063790e-25,-4.80397651279942e-22
9.08944554291291e+06	8.32184023923955e-25,-4.71282289479323e-22
9.12433633437531e+06	8.13271487701804e-25,-4.62339890527770e-22
9.15936105780563e+06	7.94788771611614e-25,-4.53567172414861e-22
9.19452022731580e+06	7.76726107050044e-25,-4.44960915408733e-22
9.22981435899122e+06	7.59073947432575e-25,-4.36517960874250e-22
9.26524397089833e+06	7.41822963147343e-25,-4.28235210113608e-22
9.30080958309224e+06	7.24964036623656e-25,-4.20109623228945e-22
9.33651171762433e+06	7.08488257512603e-25,-4.12138218006526e-22
9.37235089854993e+06	6.92386917977210e-25,-4.04318068822111e-22
9.40832765193603e+06	6.76651508089644e-25,-3.96646305567094e-22
9.44444250586896e+06	6.61273711333044e-25,-3.89120112595019e-22
9.48069599046218e+06	6.46245400205579e-25,-3.81736727688091e-22
9.51708863786404e+06	6.31558631924442e-25,-3.74493441043298e-22
9.55362098226560e+06	6.17205644227474e-25,-3.67387594277773e-22
9.59029355990846e+06	6.03178851270226e-25,-3.60416579453035e-22
9.62710690909266e+06	5.89470839616266e-25,-3.53577838117744e-22
9.66406157018453e+06	5.76074364318642e-25,-3.46868860368619e-22
9.70115808562468e+06	5.62982345090386e-25,-3.40287183929188e-22
9.73839699993593e+06	5.50187862562088e-25,-3.33830393246003e-22
9.77577885973131e+06	5.37684154624506e-25,-3.27496118602026e-22
9.81330421372205e+06	5.25464612854325e-25,-3.21282035246822e-22
9.85097361272572e+06	5.13522779021145e-25,-3.15185862543276e-22
9.88878760967422e+06	5.01852341673869e-25,-3.09205363130486e-22
9.92674675962194e+06	4.90447132804671e-25,-3.03338342102551e-22
9.96485161975393e+06	4.79301124588797e-25,-2.97582646202945e-22
1.00000000000000e+07	4.69281149085965e-25,-2.92389359479070e-22
